,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
182,DIAMONDI,z6pRHmj_wINsh6y9e0Bk_jhtqqmcZvWXGs403kRTTDzA2A,Post Malone x,84,68,48,False,False,False,False
183,DIAMONDI,LsVsWExKGGMTuIfmmyRBdvkt-_LvJjy_cqBcXGRZj5XBfY8,Theodraxs,0,166,160,False,False,False,True
184,DIAMONDI,_ORSu7xrqchbqzresIbuazvIK7RzvCMy0Ej-80hajRmf0A,Lawt Tulumzeiro,5,109,118,False,False,False,False
185,DIAMONDI,8qqFpaU1mtdtqdN0QcIrPbvwfq1wAPvrM1QpkoJyXFoZOA,101166170517,23,288,292,False,False,False,False
186,DIAMONDI,f1mxWl1Sq86i_iq84xPPr_2CZw6ud8vP9s4ovRuaEfYKeWk,xMythsz,54,173,135,False,False,False,False
187,DIAMONDI,P-U0CkT9Rv7pGBfprRYKTTWvn9x7HI_jy7E44EFkybgf6ps,SARMENTAO,47,234,211,False,False,False,False
188,DIAMONDI,efiHoq-6SgJaUWql0xdfLDWPCMhbx9Mu1QcSHJfLJv_UmGI,LooLzman,0,241,196,False,False,False,False
189,DIAMONDI,p2isohP1be_OfXViyXG5SWfFYu4T3BBdqeio8Hlja2e7EQ,TW TV 4LANLOL,75,528,524,False,False,False,False
190,DIAMONDI,irly28BdL350kHlo7-vRjYPEhfMfeQqtWMzrRfjQtECiW50,SURFO NO HYPE,0,196,185,False,False,False,True
191,DIAMONDI,MeScqafnT7vWHwdNFJxStPNFrdyoTtiHWlhCgWig0g_F-ik,INF PvB,41,551,540,False,False,False,False
192,DIAMONDI,VD7y1WuzccToURtMTt-SWt2UaLYkOfWv3FdpkfsS8uatjiE,Power KoGA,84,584,574,False,False,False,True
193,DIAMONDI,UXoBxPQPR54LLIQ3y_Vs_Rm5f8Eczb_TEEqtwPpdfaCVTXc,make it flawless,59,92,75,False,False,False,False
194,DIAMONDI,hVXJTZ4HCUWaPcTpazS2Av1hI5H65neAUdYIiz2kQFtImk8,Mas4ki,65,115,106,False,False,False,False
195,DIAMONDI,I4RnU1xLWFhlz832MdgSjBNfN8pzHlrVExd3tbLtmUoqRlA,fan boy poposa,80,391,341,False,False,False,True
196,DIAMONDI,z4Aontpzh9nyiQUcfuouTSVX6Ltd6V7VIa5kJ3WEKaarkKI,1vern,24,269,278,False,False,False,False
197,DIAMONDI,81h4ouVthXYckUXRXLhEqtiCVe723_H6muMIscde2DinA9k,Huracan,90,131,112,False,False,False,False
198,DIAMONDI,ce1vvUR1IF4A417FvJKHX7lu3tCc-87uKPlAGWSNe4-ouXg,EnferyOnlyYi,75,71,37,False,False,False,False
199,DIAMONDI,eU2mulBRpn1uESx_ZJrx0ZdpvpCHsoDzRvTDITBBNFPPBg,NvtOo,58,162,160,False,False,False,True
200,DIAMONDI,btB8_7j3FoC8sEK2edpK-eJu4IJr3GetpjW6MMrVRQvIAkM,Mc Rickson,0,104,86,False,False,False,False
201,DIAMONDI,5sz5mj7FuDb1wekGahenHCeJ8ShaRm6BgZi3Rtzbp3u-cA,Salim Bilim,8,296,297,False,False,False,False
202,DIAMONDI,itHcIXKm3XR-3RdIdpWfLnDuZWl4yPajDjF7EZx3LRvcrz4,MVP Tombini,31,562,545,False,False,False,False
203,DIAMONDI,kBe7_1XGv9I8hA9VN020fkwVhAMD6FhjV6zh08q-88Pd11k,Daneu,11,77,69,False,False,False,False
204,DIAMONDI,bPg1537K48EABybaWcx7W0jMSaE4O_hVG4m96vxQan_qGVw,Adcpição do Time,31,58,30,False,False,False,False
205,DIAMONDII,_3zUuyipHNVp-Sao6KTU0R8xFcas1OatABzU5UTWq50lD0o,mono ahri ad fdp,0,61,55,False,False,False,True
206,DIAMONDII,SnJmtpQ8AYPAK1MhwdXvZjCVI-QKHo-DlgX2MNlUDPC3KhU,Pai de saveiro,29,58,45,False,False,False,False
207,DIAMONDII,YJ6kekm2J0juOddz_87pzcg4ilKOcUP-ueu5d1B7et3sMKM,Cabeludo e Sad,18,367,385,False,False,False,False
208,DIAMONDII,zyqrIScjXzuv-Y0KsfsPS6Qyrtox0XZMttzWBO8Z512nFiQ,Me Myself l,0,212,220,False,False,False,False
209,DIAMONDII,E0lr_v5a4WHSsrCLNXRYP-6nekfj2Ab4nycHamlm1ITWXPc,Pivetikiller,0,78,69,False,False,False,False
210,DIAMONDII,qULIO2LQiYsY0Eq39ZpCd_ekyoSMAfDSCK5q2G7W3CESXL0,SUPER BARRETÃO,18,238,235,False,False,False,False
211,DIAMONDII,Pe7maXRi2OkousVBeqNvB2itvrwDDnLRixNtwrnhrrOjzsA,yakamashii,58,131,140,False,False,False,False
212,DIAMONDII,_iSSGFKmBUPZ3AXrwcs7vhEnuWBfIjna4kpF7eM4GR9U6GY,Pinky Dinky Doo,34,68,46,False,False,False,False
213,DIAMONDII,934cuCY2dis78zhCs8lq-vjnn0zLT-Vlr2hINksZX5DZtXU,Partiu,0,284,240,False,False,False,False
214,DIAMONDII,6qe4ZCZ006LqNZh7Lt6h4ejr7XtVcAUxpv4Zubd5jlj2QT4,lLeozinhoxD,94,54,37,False,False,False,True
215,DIAMONDII,_1xPk5leikjLEyZH6boLJ6_AOoriQsUfFlGUwJe0LmpVN7U,Defty,32,69,49,False,False,False,False
216,DIAMONDII,BAaJHSml822efqls5YITBQphd9cqN37O7gmHJC1NG3Lp6u8,GoodDay to lose,4,275,254,False,False,False,False
217,DIAMONDII,Up4eq0_WZvgX3BPk-3vBaMe_tMY5guiah1pbvi63HLI5-JE,SoloqHeroLiperjj,57,184,92,False,False,False,False
218,DIAMONDII,vYMcsmAmiTdb-euYQiQZk9i54jCoqq7fnR1FOj3Slutv_UI,Ühtred,0,266,248,False,False,False,False
219,DIAMONDII,NnCuUnCPDNqW003hl9_jKJ0sZwbv1lH2RnZ50vx4TZ1Aj6g,Müca,50,148,120,False,False,False,False
220,DIAMONDII,6EKru9BuWelqnroQOae-5p-iN7Il3mDRaLhGRv_2EBpg55k,Meinezu,24,244,248,False,False,False,False
221,DIAMONDII,jsUS3huhrH0xial3-IBAqhvuPvJE8nXi5_5zkZ3n-zP5gIk,Dimas Vigarista,0,474,418,False,False,False,False
222,DIAMONDII,QR29oXlNDTvFdIO-k0D25GfihWsOqs3umxU8j8KutAkyD2E,mihaaawK,69,106,76,False,False,False,False
223,DIAMONDII,jrP8uvPExHyeDpX3MDGp70n7nWzpcqAgcMuwm17GKCqBxkM,katsu tsukuri,3,299,301,False,False,False,False
224,DIAMONDII,c3aYiLVg5h_cM0kPpYP1x-WSfzHf1IF-CKeMxsPF1lQzpp0,77 J E F F I N ,39,323,281,False,False,False,False
225,DIAMONDII,_UZzXo4yPp_jmWtchgV_PONyxrTnuM6MetR_RB0p8xEROAY,In Gloria Mori,30,52,53,False,False,False,False
226,DIAMONDII,e0x7zEXBSQXjvsXNGCWt3QSc3MlpzFr6bdXWLhqOZnlSjnE,Block Machiine,0,360,366,False,False,False,False
227,DIAMONDII,LJZhufZuosquXjw0nzu_wbpApeJgUmNSfmIfPBqIVvNXGMQ,Royall Demon,14,172,180,False,False,False,False
228,DIAMONDII,XO9AknI1KDoFdz3dN8bbOSONw708WxMZcmy8B9o8wdNnEGY,MardGeer,17,492,404,False,False,False,False
229,DIAMONDII,6OJ4L13eSlIBuGAf7PEBNAcL4jF9lmajmM579R5gjYYRztI,JOVIRONE FUN,53,126,105,False,False,False,False
230,DIAMONDII,YY7xCncU5iXOrpacK98gcez0BlxktU-pXj06n9QeMnHXFrE,Ayrton Singed,35,172,142,False,False,False,False
231,DIAMONDII,zOH8avJeZ8mXse7BcueOObjCyO5LeilQMXTc1hVYDfc2HC0,11 97723 3616,0,185,143,False,False,False,False
232,DIAMONDII,CbnvlhRLII2OBc4v9kgAy-Tt9FincX__eCT0xxG7m22QYtY,kayn tanu veloso,93,210,146,False,False,False,False
233,DIAMONDII,koVsexoGU6bZfZmPGwGg2AK5FcLU2iLfFXp1lrW9BmMmdM0,Unfor Ever Alone,29,100,45,False,False,False,False
234,DIAMONDII,ko_JQCsUiLWR2sn9Sx0Qv6C_JV0kaJircj7RNhBhQ4oeQAw,Evilplays,39,484,453,False,False,False,False
235,DIAMONDII,95wYg8fYIwNEzVT8UYwIi1RC1AkBIdq-5igXDhG9X-SytOI,TE  AMO HELLEM,19,232,153,False,False,False,False
236,DIAMONDII,O6hw_NgX6-jt-IfZVxZW9DYOi9TPT7JodxNAnz4OzM2a2y0,Little Spirit,57,97,78,False,False,False,False
237,DIAMONDII,-PCIfHgo3DL8f0ia1tEhGylaAElcy4BAc05x4oB8OBeAfHM,iKazemaru,39,274,265,False,False,False,True
238,DIAMONDII,bdWoXiIwhhL2PKD4fqpGD8ynl92enlG-26GrTTJCvYBBTv0,Ernzen,75,127,113,False,False,False,False
239,DIAMONDII,0KLClDw_Toy50yMqye6HQd0-mXlnuVMm9QQiRM-4UbiTmso,Delo,0,102,89,False,False,False,False
240,DIAMONDII,stPQkr4uYEngId_cMU8eH1M4JBsl4jA8gIh3l05jR85JkxY,DOUTOR RATÃO,63,289,249,False,False,False,False
241,DIAMONDII,0zysEc56Jpo1PFX9nAmMYIXdA3Ugfo2P1PILqS3wlkUkQuI,Arcanum,0,114,94,False,False,False,False
242,DIAMONDII,CDpMhCQR_-6MwKbjICYtwhHW8Q1nlq_RtBWxUXBll7rsRMs,zskyreedz,0,159,163,False,False,False,False
243,DIAMONDII,Bqvg2Qwx8gYCWg67RGtEGSQjMygipb91sWC2gVsftG5vhZw,AKAAAAAALI,29,473,478,False,False,False,False
244,DIAMONDII,rdCB5ciCHLdoJvaGYtXG8wuLF3nBIb3mpWYHcxemS42RY_E,Nerugigante,31,90,85,False,False,False,False
245,DIAMONDII,ogLJUoMA1mQ4CG0nRB3xi3aFBnSBk5SD8Rh5uilk_UbD9cw,10 Qi PLAYER,48,169,164,False,False,False,False
246,DIAMONDII,FDmYocVvp55xGVUN6G_2C8zi-M1eZWuc2Y6A877vSOle-bc,Incendiar,5,137,126,False,False,False,False
247,DIAMONDII,fwP5ceyo-Yn29573GynxixPunYV7mP6B15RkG3TOvJBqAIQ,gues ,58,316,285,False,False,False,False
248,DIAMONDII,9Jve8IDw5DtncAGswiGwae3Ey-RCLvplYT1JAp4V8HURYnA,Kirry,61,63,54,False,False,False,False
249,DIAMONDII,gIKfYHtYEcwkRObB-LXt0JFkwvFcD2XvRKOVC29ZgV5C2Kk,Lampião de Oma,16,73,48,False,False,False,True
250,DIAMONDII,btap7J8HxIo6OdE2inxaHHbwgL1UNRdnYxSud6kuRndMt4Q,iPATOOO,75,280,214,False,False,False,False
251,DIAMONDII,xZfbRmtelVx3W1ROH_lyvdqFJEBpD-tX3pKRCBhO2ylWZeE,The Reason,40,159,149,False,False,False,False
252,DIAMONDII,tboiUakPxdkHd9If-xtkrhlY1OJJGGVmLuR0IC0eNXybLvE,Lukz1nNn,100,335,335,False,False,False,False
253,DIAMONDII,mFzF5qgGN4Eijvpa6A04TwVSRyqy4qrMtmfQ38i4uUcgwYQ,Gekigami,0,96,87,False,False,False,False
254,DIAMONDII,m_Js3_A18VKYP0Ey_a13G1Vhy6yWHd4deFPMpRX_3gNnNjg,Major Ant Moraes,21,301,277,False,False,False,False
255,DIAMONDII,to0l3Qf7qcnhArKKy1lAn-E1P-6XdothX9S1_eBqUXVg2_8,Potatin,11,120,123,False,False,False,False
256,DIAMONDII,g6uisY8UYEIrykGelqYl-wegkJcA3mqJv-hHOYK_VoE3gZU,oCinéfilo,55,329,300,False,False,False,False
257,DIAMONDII,mufZzebK8CI0fk--co3wDzsana3OoaONfJ4ZazuwyBpPFOg,Mono Bardo,24,398,347,False,False,False,False
258,DIAMONDII,9O-iBXNPM2JhoxM9Kuwam8rgedHYhlVbpfsostIMTHyaxTg,Twtwich,40,66,64,False,False,False,False
259,DIAMONDII,Px-LPKX4c9IfxklkGpgeWC2vRTCGqpoAbHYIKX-Kcn5PHG0,sSunshine,44,325,324,False,False,False,False
260,DIAMONDII,-aPgnsil3eePSc1czc3b2cQS5zEY0AN1btGAzqx4ZUV0R3I,Pomba Grossa,0,307,306,False,False,False,False
261,DIAMONDII,zxSmUaG75Cy8klNi8IaihUbRGofet3BUIM9fE583x7CemAo,     DANDER,46,251,230,False,False,False,False
262,DIAMONDII,YhT_xjxv-V1pav7KnzZ7ZFc33W0uj2AHOMyQ3eH8n6bBr88,Nizzrenrub,36,122,101,False,False,False,False
263,DIAMONDII,hHQQSVsFzO3eptcxhn2rDRzyLwzU62h1E_E6jvFs5fb1uJE,Celso,44,190,159,False,False,False,False
264,DIAMONDII,9V4I5V6M9EdA8lfj-PeIi-SRS45RcyqpfPyAcxqxDQbaOkk,Pavanelli,55,374,351,False,False,False,False
265,DIAMONDII,Znpq2GWb8ak9pGkzqA7mtnyDr2OwuM9uts3yejqZ2TlJcHg,Spark2X,75,188,165,False,False,False,False
266,DIAMONDII,jLdd-uUYs1-GFNUyUUC0XeJi5fRVUpJHKMl92kglNBiRv0o,vayne desu,60,220,200,False,False,False,False
267,DIAMONDII,37xSiXxbxPzqn7n2f3__HIlUlzjKrgqt1i8VL3udViUMVs4,sinkintothefloor,100,259,232,False,False,False,True
268,DIAMONDII,RKRsvo6bT9lQiR6BdqeLBz6LRcC9K8IXKcH6fu7p44LBNvE,Jokeymin,0,99,73,False,False,False,False
269,DIAMONDII,3XtoOjn0xeJe_r_ZaVLmpYj6b1qUh79kuJB7uMesibsIXik,blank zakku,0,459,422,False,False,False,False
270,DIAMONDII,nT72KkNa0SG3jJqJK945uz-SUDamPHN-mHwyikh1RlleqnU,Sotouke,54,238,223,False,False,False,False
271,DIAMONDII,mpoFcrqPD70AAXkSW8Kt5sadbNxo_0EtGbn-lNQZis2qpSc,WFT Predätor,13,324,267,False,False,False,False
272,DIAMONDII,ik8ZXmCw9PFKOXncUf0nSJwKSbZsc_qHaS5SdPf77Th3ow,Jean Valjean,75,268,268,False,False,False,False
273,DIAMONDII,BOSlR_qUlP-rD1BGGgo3FuoNQobypn0JxBGRIelesaBz56I,bAlbyshow,56,67,50,False,False,False,False
274,DIAMONDII,ylntaNVjlUyrWxibTf1pVWHCBBcoh_T6QhWFsgd0JGGKfg,IsaacBrandão,12,748,771,False,False,False,False
275,DIAMONDII,xTmQst2wWOhxH3KU90vf3LZdmd8QqpZOvU8IET0P8tT6ZA,anjxs,83,208,200,False,False,False,False
276,DIAMONDII,e1fB3JDublDSNIXrmEfGlhclIJuMCvAO06Za7cOcosqTfc4,Tech House ,28,385,389,False,False,False,False
277,DIAMONDII,J_yY7Q46-Von_3lXb_y6ml8uoORthP-U9sf6PnvYxr2dLxQ,andinhu,27,96,75,False,False,False,False
278,DIAMONDII,4B5kgparx8HVq2larp3w3J1UmglBLf-QksVq_As8Z_QLcW4,Cocôyo,90,101,59,False,False,False,True
279,DIAMONDII,y694IPNndu68kLVNbrcQ7_IgeJoJ2oJ_PVX62GWgX5Wgyg0,mvb,100,204,179,False,False,False,False
280,DIAMONDII,Hbk-JyYlkONvQclyELn1FQI0aKQPtBGAPVacXBLJGKzl71Q,Korsh,27,421,372,False,False,False,False
281,DIAMONDII,QlWIm15wDX4ztPmzTra29SV8Qryuh1ufc0PocsFgETwnRc0,Baskettero,0,103,89,False,False,False,False
282,DIAMONDII,nre-CJje5I02omvAN0QG3i0nrcEUux2RDt_5jKy0NrbLbw,Via Lactea,0,213,153,False,False,False,False
283,DIAMONDII,M6u4d4bBARKuHgffQ9lP3BBdCNOeHKKLoYR7GWw1zXd8fg,Auronzinho,30,112,115,False,False,False,False
284,DIAMONDII,TyiiNE7SYdcPIA22lGwLnkh1Xd5-lmEDXoVK_FZBKJjQmQ,PAI PAI KID,18,101,92,False,False,False,False
285,DIAMONDII,aWCGBSVcuFDtToDdg3BE8gDukIXyf1bEVlFTwOaGCK7ZPQ,morreupanaca,92,528,479,False,False,False,True
286,DIAMONDII,OnsZy7zY-73bRWT0kGUJqGgCfqD346UTtIpSEFJwgSJmhQ,mid de itu ,57,205,185,False,False,False,False
287,DIAMONDII,DZwegUmHilvoSq4IneiSH8QHUQJGwZ5ASe4K7k9qb_xohw,Lukas Asael,0,731,707,False,False,False,False
288,DIAMONDII,HrH1smlGNOyQpmKWewvU7lc9wo-kfifcEv3ONFnrY3k7Dw,ºDANTEº,57,192,186,False,False,False,True
289,DIAMONDII,dyj3vT2J2RsEc4P23QJT3mx43sB1L75cCDcCoxho0blMTtI,Faelzïn,0,102,88,False,False,False,False
290,DIAMONDII,01q2jSyAiBiQ3qtx-FJjsdgdwkuR-c_CP0BSsHkEhn343mg,Dlamond player,76,273,294,False,False,False,False
291,DIAMONDII,BCFlZPVZXR7k8YFfZT6nXTUI4xAK4fSme3Q-z9sZ_pECSNA,S0touke,20,240,233,False,False,False,True
292,DIAMONDII,YcgHT7Zf_Rx2g11Hci2gX2XyIg8K86j-zIKe9evpTCH2CWI,SH bogov EN,16,138,90,False,False,False,False
293,DIAMONDII,i_5ha8aiL6X6ffRchp_pt0EfSi15Dn35eIhYuJzP7SGm1ms,Caterpie Soares,0,121,124,False,False,False,False
294,DIAMONDII,SNAN7MoR56gSNcW9IekPrz_31FKDcXjjoHoQGnYLUEjjzg,Jhotaro,13,204,183,False,False,False,False
295,DIAMONDII,s44n2HRt2Jz8-G3qWAQrhORnye4Ocajp6PyqGQ8VPKt-8g,RícaoDoSandubao,0,47,37,False,False,False,False
296,DIAMONDII,hXeKphUqnujvoQTrUB-dubxvtyQA8ckk1k7DmZgXFKXIBsU,JapaXxLokoxX,64,137,122,False,False,False,False
297,DIAMONDII,102zn6PG4HZ-w2kzTBgE0Y39QJt81lBgc83fEk5kzKVaig,BRB Rapha,33,307,308,False,False,False,False
298,DIAMONDII,SC7HAMciUD1In6W9XJXUektbQgxy3wuEzWJyTGo-ZDZQdw,linyin,17,92,87,False,False,False,True
299,DIAMONDII,hjgGmSm4rFiDRN7EpiDzhSHJuVrohjfDZXQ6p_f5I97ADg,João pega Yasuo,4,244,261,False,False,False,False
300,DIAMONDII,tnSa_V93EORXzJs1Hf6EXFl-BmvcPnVneNh-lOlUBhC58w,SHAUNA PANDA,100,254,234,False,False,False,False
301,DIAMONDII,S69qKGnCev1wz3i4U2cLc0xeY2gcym1qba27pOI9Jx7v-w,CBA DO FUTURO,0,30,33,False,False,False,False
302,DIAMONDII,M2bEb5VkDU1-YS9BzG7ilXCcCrWZceHgLjdT6BAxy9wKyA,bboyodd,54,309,292,False,False,False,False
303,DIAMONDII,cNa6Pv3Ae7ih9gxQWi5wR0BkLnjCWb4HstD5PL3KaWNVCL4,Sou só o básico,70,185,160,False,False,False,False
304,DIAMONDII,bjwwDhFHe364MzfWMOp6ArcendTrk1r36PZWYpckjuChFw,Zeal,45,155,146,False,False,False,False
305,DIAMONDII,44FZBhwGJWZL50wclk9_PdPNCv0AK3jpQdn8njEsUTUOhA,Amped YTB,59,205,165,False,False,False,False
306,DIAMONDII,QU6GfCEp6OOSI33i3Faux1CfQXg5JsfevVtMLqxHlUfkDA,Sïd,81,137,123,False,False,False,False
307,DIAMONDII,dDbgGy6upLBXFJ6zwwsXXwNvlIiBKMDy5uKBwAs3vz--2A,Ariranha Grande,20,68,47,False,False,False,False
308,DIAMONDII,c3f6qb8G_vSkbg0hPoSH0QQ67AwzI40Z7Nzjd7oLa3j9WA,a fragile ad,51,70,51,False,False,False,False
309,DIAMONDII,v5Xbn27TpG6E8baizzeoBbhurtODxxisYgJoYmHwIIfoaA,Majolo,0,1015,994,False,False,False,True
310,DIAMONDII,pnIua2EfCWOv7py4b-XgyPO2W8rWGF3vp_oCAiB7fLdkQw,Synyster xD,100,174,164,False,False,False,False
311,DIAMONDII,iQXGRJz0ugUHE3eWOcYDz3w_FCcn46KSxsj6AzevvhfKNWQ,ballão,52,358,352,False,False,False,False
312,DIAMONDII,jbeksNYrq3Fhnsxw8Sh7DwL2b6w8d4zPIiKj-fPdXf45Fp8,BIenk,51,150,135,False,False,False,False
313,DIAMONDII,sTK9XQ35MC6PQSLK-_Vo-xvZy0CUNyPBKJxTuxfUyt3SlTQ,MOULIN LATE GAME,21,596,594,False,False,False,False
314,DIAMONDII,1zAG3yIM3oUSt8YdX0wkHZzzekJDvPHwj8N6elV-da0iZYg,veveTG,0,76,65,False,False,False,False
315,DIAMONDII,aullvqInTVuMCYdx-FhEhim73SEi5rZvEI_-4iLaQRwCKDo,ddgab,2,244,221,False,False,False,False
316,DIAMONDII,s6B4Ip3OhgGMtZL1lsUwuoaUlxc9q-Qzs6lE1bCcf6Lu5g,Eeveezinho,4,342,358,False,False,False,False
317,DIAMONDII,w7t1KgA4Ot1zMu1ihLJTEtz8CFgOLZjcTmaOchI3ol3FrdY,Rozzatti,80,307,283,False,False,False,True
318,DIAMONDII,nw6QYiKCP-1mpbLZRKHSDWP-txLdcc0PUqoaWcD-qDYUScA,GuiuG,44,200,164,False,False,False,False
319,DIAMONDII,HTHFiESSl1i_hdSs3GkFw96SYrNAtxVGwK7akSI8w3vrpQ,tw lolventureiro,39,97,89,False,False,False,False
320,DIAMONDII,JcVTllI0cCUSqNqmvvr0LCO7cAUXGVbRv7oBO8jxBEB799M,Thebrusffs,70,126,80,False,False,False,False
321,DIAMONDII,u-h6XlaPPi3w9OaQdou32BVmLh91ksTXiZuMzg-KYosPaIY,Carewulf,0,309,295,False,False,False,False
322,DIAMONDII,Xq6OtDfz6F_FGOhlq5-3Qw58LS5tGco2BTF-4D7msQxUv0w,afrodí,96,276,244,False,False,False,False
323,DIAMONDII,Zlm8CCmBuuFXimYcdRlb4coJLVzkZqhLkgg7XerH2i2seR4,uziteddyLUSKKÃO,25,68,44,False,False,False,True
324,DIAMONDII,ltezG1JB9WpqcwhFFfxtBk7k-vbuFe73OdgeCDeSQxYbOCs,UFV Random,0,219,217,False,False,False,False
325,DIAMONDII,XGYoTIaogBrFqJCuhx9WDqySY1zZEf3DvPo7WTUdrNUGXA,Bombeiro Martelo,12,276,277,False,False,False,False
326,DIAMONDII,k8RSbBXW6dW4yOtmxV8Yj5ZoFByopruslAqMgK-vSy-LEg,l3rn,15,323,328,False,False,False,False
327,DIAMONDII,qb3uS1UtuN-gIBhYXU8TV36iC5WRnO9SGh31_HL7p8o66g,Vulgo Ninja,75,36,35,False,False,False,False
328,DIAMONDII,DQgBsyldaUmwj_wmU8Fa5EZK-GRCSqQF-TVNR-Ow6AhDHQ,Flith Toverin,17,120,119,False,False,False,False
329,DIAMONDII,S886SMyVQLK2YwRBTr7MhGo6F9KLs4sTubQ86K5G7-IJ9Q,Lokkzinho,95,112,107,False,False,False,False
330,DIAMONDII,Ct88oGux7QXpFjEdwix2Ms2T5lVIH8_DnNepSGnyofDiL0w,Darknesmad,100,48,20,False,False,False,False
331,DIAMONDII,GijL_0BT8s7fMtv9xyXpU-0kM0oVAcu7ttViI7iGmPIgkxE,Zcisor,0,309,298,False,False,False,False
332,DIAMONDII,vYr3FHj-545HzuIcOjwibbmX7JH062T84ntpYF7tBm4DnQ,Hiresh,26,210,174,False,False,False,False
333,DIAMONDII,FG-kbHwHFLrXDGmzCmS-e4GsAqD2YeA5oMVddaMz2o4exQ,BIRIJHIN,60,292,268,False,False,False,False
334,DIAMONDII,QzXFV4_X0uwuEE9ulB7fSQdfvayTxz-hFbNI7UD3yuOxIQ,Thormetic,100,213,180,False,False,False,True
335,DIAMONDII,FExUg2aNn74m2NjvHgAxwGcn6M1VFxfWEtz74weLSKsQSw,Dodói,14,161,166,False,False,False,False
336,DIAMONDII,FelchjJNNh9HDQpta7szKDJ-7UnHQklVUXvubULdZN79wQ,      sick mïnd,27,166,156,False,False,False,False
337,DIAMONDII,CLMAGXjAp_tkDDH65L32_G-YpxtHWkG0BqK_IrOZPEksmw,the Genius,44,61,55,False,False,False,False
338,DIAMONDII,RBFrvNHyVWG3Bs_jGONDdsHfhKZGmefioZbz1O6Qp9hODQ,Darkraw,0,46,44,False,False,False,True
339,DIAMONDII,-bI6S8XvR18DX9-fnXZuUPZJO5c_jPps2UySM84ecm5uYNo,Niwi o livre,31,165,161,False,False,False,False
340,DIAMONDII,ukpsHZmodo9FH0OKTGNFzC7b0x_662isxuUegqFOuY8vmjU,Zeus Lightining,15,167,159,False,False,False,False
341,DIAMONDII,p4ymNbEZmS87JcZh76t28DeGJLBfklemia_XRQb8Zp82IWw,Jotä bala,0,244,201,False,False,False,False
342,DIAMONDII,1WWSHev4y6LV9xvDk-CKG-dyhW4nGgp8g7sVftxNRBffHg,me vê 4 pães,0,80,64,False,False,False,False
343,DIAMONDII,JTqpfNqBvHrc29HEDNblYXV9aqCo2i-JYV3lIncAzoQacQ,Hoblivion,91,82,73,False,False,False,False
344,DIAMONDII,g5HxbyC-1q9ZByTfmYDutGWKS8dvGyy40VY2HUBLKv6VLA,Guilherme Mastok,33,399,379,False,False,False,False
345,DIAMONDII,7u_1iSwslRGiSx7vZ8eqYCpArSSqD7hITNUjj8rwK2QxBw,Coadjuvante,35,120,108,False,False,False,False
346,DIAMONDII,4A63eHTZwwTBvrOk8wfcHtUyATwwdCpcMGNAQVP58h6HFA,Manoja0,0,230,210,False,False,False,False
347,DIAMONDII,YCkJ0XGPfqZgle924bDgCxZKGYT-FowIsB-rwPP1lcIJIw,vochi,32,54,43,False,False,False,False
348,DIAMONDII,4xuQXW7TuhUfVsADVJgsggk64yoRFcRy8SJPlRR-6vGAVw,SEKKER,31,371,338,False,False,False,False
349,DIAMONDII,R8HHogxkd0Eg2kldyinZXB6mhu3RWQ9pQESCZXxrTvZKaw,Eldur,15,387,392,False,False,False,False
350,DIAMONDII,-KfOWl3PalqHEZw1rD1ldnhXmls4D2hw0bZPLnbm76nqKts,yCvrlvd,0,208,178,False,False,False,False
351,DIAMONDII,hyw6HJ7bk-O4tSEdvFSpkfANGLNc4WOILaHRxuni2xAVhg8,666 vitao ,31,57,39,False,False,False,False
352,DIAMONDII,yZQzwkhsx79QRCo6p8N9lxdKUfAs0M8fuYM-Vm35rlp-XBU,despair Saki,0,292,298,False,False,False,False
353,DIAMONDII,2Lm_w1os9KuSa1rpky8uQ9JUf-oF-SUpR-1XD5T4nvVWOoI,caKAUshow,15,192,176,False,False,False,False
354,DIAMONDII,eyYufX9h1bqqFK0xrOSZEkIkXkaaSFS5rIg_nqYAGWybSTs,inflated ego,65,379,387,False,False,False,False
355,DIAMONDII,tro1M2MXRBrDXpfdM4N5iGRyrRgpMoDdYFpZNnZrEh2Rqsk,RRRRRRRRRAFAEL,16,971,967,False,False,False,False
356,DIAMONDII,JGscEUbClRU7GXKZYT_vdAklgXvCzC893S-jbjqm_feZy6w,BAIXADA É CRUEL,0,289,242,False,False,False,False
357,DIAMONDII,izavLuwrzN4PTkxKCdMBmUDyI5HspwjOck-T_48KUhMQxGE,Mano Zubumafu,76,306,288,False,False,False,True
358,DIAMONDII,ZcnVamDDwnWEoKpNkuQy6CRqtnUh2YMkXIXWUpv2V4pMFw,catstick,35,252,241,False,False,False,False
359,DIAMONDII,gKUDx-3x9ciyV30Cw53vGHp0LcLT2yOYk59BUm3UFn8lPA,7 is my main,31,775,782,False,False,False,False
360,DIAMONDII,l4nk_TBsz1PjEw2AuN7kg9B5aR_S7IEfbsrzsfQ4frrlnQ,Hit Kauling,39,144,120,False,False,False,False
361,DIAMONDII,FATWwZDx8ijm-eGCALyiAtQPCSNvaowJIO7N8XEo7MJr0A,Sugar Baaby,0,258,280,False,False,False,True
362,DIAMONDII,5Sfgq19N47TmGc7Yzpnono7QzkTsIWM2z07wgLY6l6wujA,DeadByTheYone,10,152,129,False,False,False,False
