,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,summonerLevel,puuid
1580,MASTER,36GDGbnmcrUa6t6uPsAiBYQCGAu7XjPUCGtMEflic22O-Q,Iunnyy,257,308,265,False,False,True,False,7ANP0SnUMpOtE--oRQjF-VWrxyEgsyY5m1lqx5y15LY_pJ8,147,iRahTSsfD88ogUdfg8fQjt3hWs_4lqbSpXv3gfZba0HI0rLweyd_TuJCWllgRVkSkvVBKxO3SYLfqA
1581,MASTER,PH6R_KO2HAAE4OKxZtf5kKX7MnLkjb0SLHddopZO8adO5Q,Neguinho Do Açaí,107,293,283,False,False,False,False,nUmZhwQHLt0brGCVYRA8qyRC5xnx1kHPQdflVMjsFtRIIOw,485,vefbpFD23DmQBqVZPktA3ium7EorKMteLA34xf6kcQzI0a7iNs0v8JagZi4hRMnbiWP1swOy9v0-uQ
1582,MASTER,7n-uLDetBl32jSEL-GepARG7Bzm59N_tH5vSff3rJkY1zQ,Olódùmarè,17,341,328,False,False,False,False,sozUlBwVYmIEYF2z76hqgFKzrNxNP743_CHU6qmWNuzVSpo,282,klGmM4u_t6zpuj89zE6nm8mrtpTMParp_aVud7x-9yQrGSonsL5R_JFfHwJNCEuCnIECgiIWAgckmQ
1583,MASTER,-EpuO9WRnbBJNbc5X9g0aXxL3_qUOGcyUtz7pmBxDtko,kakaito,0,139,80,False,False,True,True,M5DmcQBRuHeZqch2ZtsccHgHUX35jBnM554Lp068UNg,210,RmlPizftPyQkQeUyKCnUFFfirScxDF3d2t9iClHGi5EKOFl--0srpNifPs4HTNkeP8GUB99OAksWdg
1584,MASTER,wjUSJAp2geVsh5-HgN14ZyInj1FeezOwwkSGIyHNyDlJq60,Themõnio,137,703,698,False,False,False,True,_muwxbDts6uQTqa2tTuUYzl9yu1FJm1UyMb-GvvWabJqTSo,498,0Hv_Pp4Wp0Q4yt82oHudG9Nfb88jy0vo--NqWota0hTIdhTDSe6nIinxkQQfY99d82xy55cH8mFUFA
1585,MASTER,WrpRhkWdXbjia-SU_uJtXBYPpq73IHUcH9U8mDjJqB_k2AI,TxKetsui,45,635,626,True,False,False,False,CX8p_5Z8fXcWYfBwSjb1_s7AHtxg5nGtB-0akBS_5M5uD_I,376,GWQO6NcTTBgPFeyWI7Uk8misFqoAKdxS28z12GwiowsLuwaGI2wFZbgsyXXYEO91W-rUE0cJ4sn7VA
1586,MASTER,6sgtafag1bLePnavwV4xu3ERovepgpzAhTOPoumJUBQrxg,Green Mage,222,213,200,False,False,False,False,wgrH6oxhmZmFeUwSrUsaDCoUcvQ8i6IPT3F8Exy16zEMdT8,261,BNB1foAzVbzGKh3YcDLAQxQn-9SFnw5DJ-u9j-SgGWeUjJ4vylnMm2CTUS267HYs1PPhZFAWVsc8Kw
1587,MASTER,_pUEtD4P-AbbP5M9j9v30fonIo5S5htvD-GQl_l3r3XZUg,MoIho NeIes,146,730,698,False,False,False,True,qRDIkyL_enZGPOMcCNDtp8jrWBBFm80GwJ4GokfkhhuS7jM,447,0L26xvqbt3T339KLJ52hHw4xWbfwFjfaIp6d2XlH8gDQ2Gbq1xSbYqKvIdF65Nqgk1jE8FCIs3Qejg
1588,MASTER,8OKjOl10U8XLdaXMXllcbqYs3NzP4aC6_YxFgkig6kzcK9s,amante do jose,86,193,170,False,False,False,False,xQhfY37L8e1LAmRnFZIn7GcZKheq1xMS5iVeuQJDRrV5rw0,174,J9qG1J9041Ecwbn3XN1mQFq6ouwTi2uQL1O1NIFOA8wlpFJlw62c2TgjIdxQMQ1mkZNG7neR-qfiKg
1589,MASTER,vgivjujcu0RjXWE5bESjjzvjDV5Y5irsnlEBGCYmro_TmUU,VayneDeJulliett,210,649,576,False,False,False,False,VP0EG5zw9OQf6d1AgJgnBraSBYsASII4du4-T_Uw-nSFfd4,623,zsE7Oj6oADk1Vbs_c8JEJt4Ie-LIdAfAlkFKiCzKJsKVz2S4_nLdEIqvic5-YFcRNS2e4nRgduGKUw
1590,MASTER,5iB4kmyi01w3WYzp03bqZO4hbY27szW90KsIMbyTm1ye,kawalol,61,545,519,False,False,False,False,vRqO9LFO2mgcAUOJOsXLn5_r8lMjZA0Z4nwj81P6cFM,331,czKYhlOYdpP2SDA15K6xPVvO_SIrEpAtw_Bqkw_zvUBaz3Tu3E0-H4AoNc6lSP9vsbyymGNzLgSSnQ
1591,MASTER,NgbP_9wUvzb4FvZGmFOWMTWFumrpvj-wBQ2zjfYg3V03, I am my own God,0,164,139,False,False,True,False,IUGpRyfO3Q59L2OqVxavhAGkuBojP9RgfSiTEUwCUY4,183,XPvEc661lr8xKEhrzYRrz_pXGu0ZQ14IHPiyH3pSsPanTPhW4QPm0TM_uW4w21M561Ud6SKjtW7KBw
1592,MASTER,yRxqoFxbWdLIouiW5QvFfjzlv3A62a18Q0BN2cdr9KOg,Dantalion Sangre,28,241,188,False,False,False,True,20vbels6O-hr9C557D7OBMNSv6EMnP44xfmnArLNvcg,297,fVup9-1RkrRbuhWGKm7Q1iLYEBAC6iWZ4JRS-GW1UQ4HRO5LwmhEYZfwGDWjglSun9yK60T35LY_-w
1593,MASTER,z72paBYH8ivrEIAApDDazSnEeuZoYjga1qc0xjQb0UO4LQ,Guilhermito,219,326,311,False,False,False,False,Xt4Egxa-2fTQS1lDH_0V1WzyVwGxPmK3qU2jr8OB1MEjlQc,346,sVJNILBL8rkVpW5wxGDbnVvx6JgWhywUQAv0RY4EGSTPw-p060H9xGGJNwaN60boqaVCBrT8dv1h0w
1594,MASTER,XREGgsgBlD4QI99fnisc4En9fBOWuwLo6zDHqJz8m6Qpng,Lhäm,87,426,409,False,False,False,False,i5QoRss0fthz2W_0uKAdsH_TseC_Ui9fKJTFPdc35ZaJY8U,332,xLVXyI-ZTy6-zZUKIdqih5xCKR7v1IZkv5aBEEYzVD4ueMNSkrn6n64qorDdRXh9sC7b37c8SwKIag
1595,MASTER,e8Aq31LH6AJ6c89PNyl0zre3HEQOnLalVT4kBPOFG4YEDA,Zkrules,82,533,526,False,False,False,True,VoD6w9Jhnd_Jvs3uOTCP4C8nuJo0hCRQNciaDog5LDW_hlE,423,yBIiY_ctwju9u5kRwpD5hmaIqiJ4MPTQ7X9fwcREeXi2NuFDD5XtyndT5Pqd8SYaQKHnB2pSNJDpnA
1596,MASTER,1RXrw0ifzaiGF5Zw900djK_Y-fr0FIcKyR20qQrSpFnazg,ybern,168,492,478,False,False,False,False,tUSDD23OoLUn0yaeSSbP2oYeltS71vQeJ2yXGnD_asD2,379,cd7dGo0C435kdRqJ6ABbrUvxxxkQS8Ej0bu7L8RflIjCKoyogX2zA8Q5DP18GTb2DuKtavfbr71Whg
1597,MASTER,-vJVu040Ec5qvGSs1YlVM_YGSbItEmj1EcHdADxUFB8gRg,q jogo lixo,0,174,159,False,False,True,False,KBgN1ZVMyTJJJHQvgWDTo2zZtq5fIPyyiPDQbby8xtkFRik,265,fseSOjBMI9ejGonarU3_7azg0c4_iSG60b5hm_6NP4bUsvCa90_4iGmCfiy6ijLR-KLT8Hvqpf4qdA
1598,MASTER,3zMz8ToGUd8mNFxW7mxaiIukCHGDQdx5XqZZUOfmLbRQn4s,DraVy,0,327,314,False,False,True,False,VuUeoqc8elcRRFxIEhr3Vpfz_2HJ6f4AV9NgWUW_MbEcjHg,363,QDgQs_QuzRWW33L-lo-2P05z06l1FUZrGjsB8cza1WRPbAO0EyxSXXX49dOAc2nORdLjJHwVbA-vWg
1599,MASTER,NnAwcujyWhDRkflix5pGxhkycqzgxpBmx9BYOH-Vn_PnXuI,NO BB TOPKING,52,112,103,False,False,False,False,3JLHvBlMu0rmLyZrUs07ou5uRK4T_ozr5npOMPNBYuyhQWo,356,bF-9mGbViZzPWD-58cECKaX7LK6sMoORMmxbSan8o_Ho71sYOd9n8Ls5c3obCXX1TNarjJwVNPVuDQ
1601,MASTER,bEaznobAsTTyd2oETrvE2r9uPSYjSSYGIWutMGEB2EPpJw,doing my wörst,160,344,341,False,False,True,False,SKESH-WFfaFgVpG7WzxODSj-1Zy3eIapZf3rHtND3Z3zjhI,343,tQOKu9rSRcyoE5oSCiAw_HZ-i8hCA6W35dV62rD-raiViAseg2OQ6orrcFIwrdV39hKn2S31onO5qg
1602,MASTER,BWVpXeQbGNf1m90hKlUNBJs0RB02GQvenCf73yOupjwpDNs,Kuan shih yin 3,97,216,170,False,False,False,False,X29rTBkofrAcfQYYIuDEc95e4s5JbeKb5gV95mc8oh6mzf-n-EuBGjrv,70,jYVC4HilWNfskkqB20Woagr9HaKOt55kFOnaaLqEfbj1oYRgzovGTjyBCOF6Ki_pw1vjnJ7zIVtcIQ
1603,MASTER,l-hAemtXb29bo_zu9U-4FZGCDjW93QMe1-nXrl_Wr4_ixA4,Neto do Mato,0,95,38,False,False,True,False,_pRw3Ti2VG1f7hMzD5sfELd6az0Ympq7cScvmxMrNBf_XxS2g_ndjvAo,42,Fcg2U5zjAuVeEMd4Eg_5M4CQYP0Id0aoimAY99b4ekQF1v2W3Yae1ifapI8NFF4Vbg9NyRHyaKkDgg
1604,MASTER,zHmKAYeD30dERtWQHFf6E70_5s24TbhP-MleYNYKdofH7NI,sem tp bott,0,473,457,False,False,True,False,ySJzJcLFoECxwfnda4mqVNxa0xvYsVtpygINOiSYbhhMfk8,360,LeZ37CeiBtkBcWVAncAI2t7TrfMaCLy6J8rTAUlZDb9HzBV_IbUEnbtuSUJgxFuu4ImejYBQ_3Z40A
1605,MASTER,cL2pJ2UHHN4CA61DFcOQyxbBOO2ZG-4NFp0Gt6cIA4kE1w,Larápio747,0,312,217,False,False,True,False,RWRRucuTj_gwJ71oIdFF3qFoZFK6zlSfzWUs8jRyzCLP,211,sttsAZRsTnaVkQX3oDLWNMOW2KW-wCK8FxrUik_xg4HW9TPmPe8xi0D2Pc_zdsXTcauApshhmQ_-yw
1606,MASTER,xZeoSjbHNOsCHpMK6NcdHFYj1OiNzIEEndNSRYoJFtGvtg,OneVayNine,81,208,182,False,False,False,False,qbuQA1FCb1FIjwZ7iyiZ242dPdsaWqSUP02ekW92QbPz35g,179,anUbQgKG4Y2ga7OMMRf4cVHrgQ6FIP7VUGSLvfq7JwxOuEZEpyS_IXQ8CdQR3yGLT3Qvyw5uz710ow
1607,MASTER,mowtT7m69OBHgOR9l8qWPam7-2zDB5S_7PT75Xogz76Q,T u T a s,0,389,357,False,False,True,False,PC_5CBaKPM42MG9xb_8UPQXs-Q0rNe1kIcnBsSOAMuY,142,eI2mUAT8s_Oa_MW2D3EJTm9EfSUS52UM2Sw3CdswfuBCGvEIB3A5SUOpm4qKnxsOnar2GgK2Dt5YTQ
1608,MASTER,15z3MIJusDmh3wWtQXrhX1fuKt-SZuQV6JqAkIn2S-h7c3U,desculpa cara,226,1035,1003,False,False,False,False,4bknBkrvOs3AwJFw-h7bwHhRCUTKW6hNdGotQgPwaoYGB48,371,ePiHvoi2RrgYiKmgFbpZNmSo5jWtu7VNW-wxVyyHGLakA6CPc6y6E_evzG8am8Y2qKrSTSMRUbhWDA
1609,MASTER,Bap51b16awrKuzTwD9Xvw84b8OfQxi8Cly8Wrb3gdcGVyi0,shadyy1,0,228,201,False,False,True,True,Nz7j7Leylewi4ZCkZ0d_y48kKbvrmuyXCJIzIsc34WAjTAr9k4yCldN1,133,n9cmv5aQcM065kvh8OQn-Yid2tulvFTqMYwsn43e-JIfSbz52O-b2YT-BCFvy52NPB5wRVWRERNGxQ
1610,MASTER,h0d_TG5OUnJPgNfDBHc0V99MpUYW32J4uwuHdSbnhQMbBw,ielchi,181,190,163,False,False,False,False,kAYGyRm1oJ154exKO4DoArEMGw5k8ShkOlDmvjPQwnT9wBc,196,y4BLjDV2sN71bZpGXMBA8qmbl9HdUmiYct5y6nGz_OD6zh38cEFhe7gz_PeDFpjrH5YsfndgUqaggg
1611,MASTER,AOBDU-tgWNjAje618i0uhA6fukUnhr0ofRrpCF2RVfeCVQ,Ásamo,37,632,635,False,False,True,True,wpFuEA-5PSgAKdXfH2occZ_onhbPmHBemV9sizjB_8N5,393,YJ96Kd9KzC5eS4lkwLFAYP712DpMQJhzK0pfRM-hjANu2LsCklEW1miRtQ92z9FOcJUNpvjRn6_jUw
1612,MASTER,d9ZKU58_y605d6k1K4Rkvr4OLP6zVAOL8Rf2lD7w840OFBg,Doo,115,474,469,False,False,False,False,bVWkIKDeSdtDl_MXIZjVrS5OONNq_k_9BUbV1Wsdw30-H6k,536,zQawlUQFrc-eoeIeEk9E3W5aDxwLH635komBDc1jNMtzcQC2AV8_USW6dW89JHLVvHFmY8kyO3Am5Q
1613,MASTER,gct0uL5vgycsBlplL6IkFAwWA-ezgU7J7NR6tw8Ehdht4oM,GRENINJALOL,0,592,598,False,False,True,False,5pSSofZxM6OQyLevFRIhTCr8WEYRbTEfRnLq8TbgvC0j8rE,335,Fq-Ec2kMEkKMJC4ZR3FZU9D2sC-0j654kRmLFvdLgHHA804KDbLfAn2cAayuAWCbgCEhEwU3k55z-w
1614,MASTER,h9Q8uA2rlbYzHr429LRCF-YyHCfNjGpU6yE02sW2tXowPQ,Jiren,233,450,434,False,False,False,False,pYbKqw48aReuupqQlxT63rQRtAlB9OvkU_RMAa7DNt6ZoeY,426,nzYGgFwZzR7gp7Q7Im9y9HWtEI_1vcP2zXiV0FvOIfU2aWfgxsQsvaMvcBCR8pZU-gxQ4jXVsl_B8A
1615,MASTER,PzejEhH5FVaK1cZ0qR1pPc-6Kj3KOFWCom5ZNibTpeGociA,Viewer Do Baiano,180,194,157,False,False,False,False,knNYeKqpE21CxZ5gTvIWbVdTFkVCDUB0FCXOPRYpfGiA_J0,124,W4jm6zrXYi_yJuQPyfFyKBUlBRQIiF7lLPs7WWLMuFJyzsL3iX6VMVG-AZ81k4ILN9-j9B_x5WGb3g
1616,MASTER,T67sdvOBQjb6a20tl_ij--fQS1t8wdNZUbUWCfIMIUZ6mmU,denzeI curry,74,287,258,False,False,True,False,QicYrr9ehMMq6ZlglygthLStdUJzxlf0Hsuf-ibih9GFESWDrGmZAOXF,82,dodldO1F1AOIjnQg6w9iQPeO5_fuWAlR3VS-zv92V2gKl5xHVuXa8NmXGas8zDEQ9Zer1mWLlL07ow
1617,MASTER,eG_XvpN1Lo6eYbicrejlFx1JgAxpwFgzH1G1H7A7KVBLqd4,Kastyel,122,246,197,True,False,False,True,bp2JXZAIQzzc_3-UgUXTXUmglO5hieaaSTwuHh8ifubL0j0,119,k8aMj4GJI7LNZoc6PnxCa0Fr_yvU_23jgt74lxLyNLLPgp721IrtTe2IemCNiNDj2nz8mGcaOZ-CaA
1618,MASTER,A4-WcVFrbmZCsmUtnIkDFl7myrJ81fMEoAEDo8o6Z7vJsQ,just cataldo,100,296,247,False,False,False,False,5FgwTe8X2faiKW3Vzn0uE8BFCG5M2FYMKt8Phx8mMxv3TbE,238,rRXViNEr8qtsi9UPjunOgDId7Nom_6UaN2L28f5Tofs_4ebjSh5BJhGRjJtmel8OF-lnf3pdw6qRFA
1619,MASTER,g34okFMzIajb5ZcxHVPZ6QO44R4oAAYVf2RxUYqMrM4bHG4,wend1,69,157,132,False,False,False,False,Fx7aufX-oDWADlSJuD0G4wrkK-NE0JxWnFDxA94epG6-bZw4PNVwf7K_,255,t4hDC2WtNeaXxg0c0Ap0F5LiulvAPfgcQzWy4CQeFq-bE1CJGs1XwOeMDNwF-Ccyx73i4plJudd3WA
1620,MASTER,7RbJwmY7-7BbPOrT9dvrqw9GhtdG4779Ht8Otk2VN8iHzGU,Todo mono é ruim,33,605,591,False,False,True,False,mDygzdap6f_tdXq4n2WM16XVA33dkPDlnjuqopDHDE7cZHRxtiuoLf7A,194,SNjjiqygvBqY6Rvpdwjq3A8hxfen97SIZOnIvFIU877iqs8fu2GFGlaVb5zUVPrSaUOk7evZ77_V4A
1621,MASTER,MkBO5F6LaGlfIH23KWjubBlH7ATFgroPgmSAposR5OxuPQ,pemb,98,755,708,False,False,True,True,nPJTfn-yxG9WNk_iaSdUF6BgkYZVDRNKuoj45g5tBnU,226,sSXyHbCvP6CuCVvmyUrzSN9fUDUtjwuW88yr6eQglIQ4mWtZe4hkaW0_Unh8A0ElxR_6_r29Y9hsJA
1622,MASTER,gQdukYn6SrtCLz-uJXrTWQ1fNG6bRna0SUHNHR0iGRLuaA,Jin Myung,0,492,481,False,False,True,True,AB3ufFYpf59dGQ5OVTP08MhtzxBrlGij5qusl0oA1Cj3gIY,311,Dl7ra3FuhZfTydq6nhCtOOfVk-X5LtSAyf02OBRk_XPwDnhHbJRBGro1FOzvTjTGV9OSc6ybGphnmA
1623,MASTER,a8XdzYuZn5daRlOZv9R5rz24Gc_o5e_jgRXWKpL3QVRXVw,a lot of damage,233,361,339,False,False,False,False,m3_79ezuGRR240Be_yDR2euawWYt4pxnoLPOTowkJ8UX0bQ,390,o1f1qj1x3j6A21CQMI5UutWvpEfSyJLuv95JhUZTjU858O2LzYfk_fzwJI1DUkpKz_JBGRxKdtbsdg
1624,MASTER,W7q4vIPTJ2hItWGWi4atKpYLQypyUsOXsLYQVEIto3CdZA,supersanhadim,229,268,209,False,False,False,False,WCJzwgziRUFFCNARNrg0SZX396UKbDCVlgmuJSjKU2WeeSI,80,I5RvAuaQ6jX55MTbZfVT4_V2qeC90YOVqhQpypnxTxRfu5kGoHwtn9kZnwkb4HOA6WJUapttLKlBdw
1625,MASTER,ijYkbrspDCGutMQ_BLhmB4NPJB33xo2IH9jfUN1A2C3z,Quybaratto,0,279,270,False,False,False,False,RUjYIAEPO73k4crI7RZtuS8mAICBGgE-CFgEqoWSVp0,245,C6FA85vhEklYqx12BIXKFIL6BFiFaOlqNCcYzn749WwqoQcusr1CTb4iaALZctBcIyKhzElNNCezuA
1626,MASTER,5hAvrUmiB4TLTez65gNI6FPL4BIcFKCdRPabDA5EEzKJuQ,Försöker alltid,88,472,468,False,False,False,False,PDJQ7TQ0-0E1fpV1YWbOj6akTxt2d8EWTuDv6E-GPjxoCFE,347,d5QrVJLE5f1JzthmnfEqQjEwGD8ZrsSemm1IbUjD20NGOfz6GTLlQ-emHkIasa1bDhVwHkFjyMbPYQ
1627,MASTER,FbqgqeFtMHoHv_b2nHTwJwsF_eHlGCtf5BJqHmUaYcClGZc,Traaaxx,74,319,310,False,False,False,True,cIsSeXviA2S07sqP_xYpIUsr1bnxLDGJBvRQYYddGGq2ebU,371,4fEoC4-VaaksjPGUugfJqGVMxdgQMBiJ0XQzd8T8tKgCUrSO8s0isw16wFq3O02BelMWZuYrYwjRJg
1628,MASTER,tngqUs9sIE4zll_uhFoSk22tykEU6iDbegVlYQZYqyqlFbU,pjl Surskitão,0,91,67,False,False,False,False,uE6L2V1DGLmr_HlYS41bn_Pzzyb5Lo6RcAXM_5UGJ0WAUMk,115,mFvQ3Wbe8skpnFegGHmW2MMX_x7G_zbpMOd9pgqgHfc4GuG4kNKUdnsix1NuoGZIy7XkQhdBlGxbcg
1629,MASTER,t7wNu2OACqDmmaHKokfJGnG7V9pysOM-o2aGjed3RKzMLig,Raid On Night,20,114,95,False,False,False,False,Z7K-ax3kxpJ4FggYA7skLtYEyNO9oErCBELbaxboWS2eHsU,88,pXS1-7sCHcOW10_rbkEhC408ekxjOtjxQS48HSAkKrf3BhK-_aWWEiZYxFWzok4VqyCvjAA3xd7uQw
1630,MASTER,NiM4Se50_vn1F6DmYbTaVAnKiCvzZbKJuWcJ97L9lb2LUYg,just ä clown,5,1363,1299,False,False,True,False,tuEDfWEyBNpyKcagyQ9FsnZGL9PLmSu3PSr-i4LIl1v79jY,216,ugFUl9qL1D8xNQaZK4sMzqrvCoM--qChfyb7i69Vz69P_NwVLx6bgFJHr8VeIm-NLyQmKZbwUWJalQ
1631,MASTER,d2shAgCqpmk5byjikAZXkZFuoSWxZWYnD8zRtR17FagPxnk,ChaIIenger Yi,15,79,60,False,False,False,False,CpJHVvmsuL8_-Lm_X7uBvTtgxFT0LUXVQ7yqv6jL2pSAwJr7NJyXMfim,58,n5QXS2w3uZ3S_gYPT-ZReDwrIEiQjpH_p3tgjfbdf_NLMXy2AC7tgMhSjhdZJqTl_Vy3LelH0NtNPA
1632,MASTER,I8GQERY_RVutBEq7l6NUVF79YkQHTKEwdgLFc4lm8qZYSh4,eu n te conheço,0,98,81,False,False,True,True,tRYRZ4GZm4psAGS80vUS9TdmLQccKj3F1p_jh58zYqczx-I,336,jXGkGKPeB2uPdaKTChMbB9ucqG6c9M--JLnemvHjgGc5sZLfRyxsjI31DHcGG0B2rCde0-ujOD1pIQ
1633,MASTER,Y8gfojxxOfzf85qUydq_vI01VjNtFh2A1M0KoXoTBFOoJw,illinoise,45,616,604,False,False,True,False,YzMlt-0y0NQpagSsiDQwTZx81XMaY5AKR3-IZbEV6Qfc9_w,298,ivo1B6NBJtlhEk0WAUAToZ29vU-xxkPDI7BhFZqoOiBdSDKwtBVw7rlxWzJlT7ipSYKIS3gf8m1gdw
1634,MASTER,Yn36vhty6HiAjRI7WD-5YRv6V21QsZja2N3M0Vy2wv6yt88,Dialguer,263,473,419,True,False,False,False,OKnveYemImRq_HDg9pmVwLJenfJGD6e8iWjsjMzJsj8Jq_0,294,I14maJzjhN3R4k0DPZjC7KsZkxc5_qwPxXOdQiavfawj-bpheuxScO9PFof7YNKvY_YxTC-L06LL-Q
1635,MASTER,znW3saTXDPE82MdZS7Xhy_diPNpS6SQiXVExy__-qInZZA,dNie,115,228,202,False,False,False,False,SdXShtfe2sniZ6fNws-NPTcgswqUZbYTKul7cJ1x0HHcyOE,289,J32eUKG6INpjX0iZGx-hOUzHicJof9RKwjGYb5fvqkmxaiD2iut_1TL-1ZYwHkJQL-_Br-HXUn9eVA
1636,MASTER,iSJiIs4pdSk2tkNePcmZCIhwIZ4LRaYzCAfqrn8ZCvqPklI,Kiabo xD,84,94,58,False,False,False,False,Jkj_w_nAFUByEliVup8hV-BTYyg8xOsK_ZNDIBJOG-rr17A,235,sVC84zLtABfAFx2KSkEopNfZ42fH-C11pAbdgdqTgGo6bBp3a8JTY3RGC6Hd4HlWEpZVHL1B-ifp6Q
1637,MASTER,0eCeGBP5qRcFVqcAmfQlA8mK22nJGK3cyxEzcFHPthQDCQ,Zyra Zyra Zyra,0,82,65,False,False,True,False,Tj7Srk7znD-ZabUe4iZrO61jEMMxsUFEEgfDSN1_xvPVZIk,83,Us6n1MbdgknX1xsLUPAV8TFjLPmQyyZUSE0TxuVtZzK1Vsjct53IqML3oMZV-gbgOFOvAMICx1j5kA
1638,MASTER,ojACbAM24y6Hyc8kTvyFyY7mn7jF3m54i5qicHEk2AfwZA,DaarT,72,853,816,False,False,False,True,ly7AClroNh_ZJEZTOQwfQQ5Dmgj5kXWbxpP1bDBfc-pTB90,403,InBoopI1nFpD-uawrRGHYYA8N46uTI_KWqcrfEjxZ1kPqWH7H7_Gw7dAe33E5rGLE8drOaqXkeRUjg
1639,MASTER,X-T_URVZ-DlVZ_VTvR4cb_O4XFa8MzynX5d0mW5KsX-1bw,Karushifaa,233,76,47,False,False,False,False,2DTkxabqX3VBNvmXqqnCA6MEIna7pOkUbZppZBb1byIMNcI,279,twf7BwLWCMpGpu5UZpGB6GFYn3YPgIE1KsJBPZJagBfUFxpmmzpj1u0X5fmWbRLKPnUXrrx7kaxtbw
1640,MASTER,419In89f3fAJpvnF_x043F5m7T2BNZFNsQSqkTAhPQx_uuE,N1co,0,844,821,False,False,True,False,u-mY5NS0-T9-ASs66NvQ4ioUB05MnyBU9OkWRgYHgCVJutI,374,ol1vAD-p_uQxs9P-ft1e9ZQi69iuMaPX4ul3LY73IX-1OXTr4IhfC6J89jjOt4XCkyhximO5Oni8bA
1641,MASTER,Gpk6IOJrLt7vfrc99QLIRTZcEiXAxlw86NVqKkIYHfM2Bw,Ocaçadordeocus,57,429,333,False,False,True,False,V8COg8TVQ7hvidCNwt9ZsA9n58Sqj6oeK7gkNqdLjrvjyb0,291,nScMUwtP6ltNgpEGv98IR5L-rhQWhEb-LdlVfKma4Cp-mgqsv9qrpn7BkhBWbZKQvdLY9-SauhO8Nw
1642,MASTER,J876hw4Q1NaoTK1SZvQzQCymWzLaT3_gnpA6XnsdXpzgW1U,Agressiv,37,694,703,True,False,False,False,ziXqCK7QX-V7gWiDQtgtBstBBmsfcpbFmbH5oAKuHUmazcg,210,ce8O9DvBYSzG6ZVWpc6wanp0mOtqaaPdOM3xrP35VP5CjALatE4J0mw_y3xnTno3ctUJCQEsh3oDFw
1644,MASTER,9VpNFVYgipF4sUTtgjfdffjeURBm6NalAFqHy4yQQ7d5Vxw,4Fonso,232,331,230,False,False,False,False,GX5HnFb5V-ipfrr5bVlrZa6Sn-iYvuavOKKaEioJi588Y4uEMPYjcNmy,90,glKeLmdpHEgpK26SN9tax0gZBc02_44Wqb9XGKQa1Buw1entkHFpBNXULNdO3SYME3DzmnxvM7Zj5Q
1645,MASTER,QOwWtdmL62bweYmiYlHsZL9m6EamUxRm-MOnCFpnSX7CO5Y,Luka Doncíc,311,77,45,False,False,True,False,DWzBTJWP7W98qjiZpwyH07r0poGel2ybclC4TFBtnFSJTc0,127,GtfHE7tHGQkLzvQP6iJep64qDn0cBOQyEYjxW0-sF4DiYGxPqrPRE_5YfrtnexKRu6XNVePiF45tnw
1646,MASTER,qYkVQLdbQ5eVkwMJWrfspEW7CrYauIdn3seB3FqtaMueWw,sad juninho,0,512,513,False,False,True,True,lvn3zfAqjOXIPkDFw5m7BjKJoSK8BQw2olL7538x3e_Zxo8,340,oEztd-E1ZtNbCr0daE47t0kCliaru9A13iOnKRC4QvI6V8Int6YdEOtlsqrL_M2gxoQZMVZCe98nTA
1647,MASTER,YqZXc-QJKHLovaLWyoywd5hghAq4IxTt8Jt-rR1cgSZeNoY,yamato123,0,412,383,False,False,True,False,AAzAxEvCZ4JWTxEBBUPwM_4vjyMVyH99KswF0l3NywKHwh5RLQ1B32rj,214,ai4LTew_d_naj43i4nW7kI66bUmmJlxjLZwma-jZWAPCtGwcAzGLqBIbj1HIKbwOQZHop4VFpXzNWg
1648,MASTER,Asw8kqZrLJEdWejyrkbZeFLwpE2E9X0z8BqgtsFSCuELYcA,Sukita de uva,107,159,127,False,False,False,False,Hl760-HEl9ADGxB380ohqdNLII7Ku7W5Rrobv1vBXUjxOJA,159,YHV7c4ik8D-jf8rYHqcA6EvhCNgB-EUdPJ0p0FbMoay9N7dEv46SYLwVa1hPjh2nzhE2IPVPj1cJXA
1649,MASTER,US_F5reC7zi_shjUPsvDQjd8kQHLkudWLbHZ0qj5JzCUklc,cabo joguinho,130,269,199,False,False,False,False,N6lNxoq3P21CQXNVnnPv3QRBE_SqSR2qcr4sKUx_lC59g8k_p4IMrrog,67,iJjMawo-7sMm87FnYXCPT1YMtXIQWxsOD0gU_S2T_T28UYkxWLkXCsLd1kdTAiI7w60ynqiEJlIFLA
1650,MASTER,WLofKABGHhql-k9AVEzlqIroj6x40bb0l82pz-sAlTFaqcs,Im a Bad Guy,119,428,348,False,False,True,False,W-TeCXv8LeXxe__BkxYzlhY2bvhhQWXCnKJH7vLjjyH5B4Y,88,_Ptkzbz_DhRzUIlnJTDAuJXDy-7K6GjsezPaRsRddy_V32K9tgYhG6a3919_vfup113jn8zVwqZd5Q
1651,MASTER,Rk7pmh5_A15ZYruOwFuniGikkZ0GDpJu0_ueTY0CKQU8K0A,cleanin out,301,321,222,False,False,True,False,fzWVxXXlmbmh0xH_8powWt3wz7NxGv7VM0-VUUuu1ZyyqFmFBHkY3_Cd,71,M8YeV1zVSwMz2H2lOmjbM2iQZPnrrft8q8wv6tME3F_V6cmR-Ughll4SstezN4OoRfEio0IUJcSvlw
