accountId,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,summonerLevel,puuid,win_rate
LgVYIIYJO8eixaBBenuOenDWz77xgTwuRNTF1zazKQWcFQ8,DIAMONDI,OGX2KsLselOD-MJhN9txNkcMOKc8JiWk1wQioIng1TPPRJg,tupapi420,75,442,422,False,False,False,False,152,1fqfjOEYF4P_cYNOO6JLMoNsVu_1RkOFHA-hfjCfzaV3nuyr5EO0rd-XZf-WCHuhkNX4cy6484uUgQ,0.5115740740740741
OV0nZHVw97yCNdxhqD478nG1z4b7NND5f0M00fiY69hoXDA,DIAMONDI,CbnvlhRLII2OBc4v9kgAy-Tt9FincX__eCT0xxG7m22QYtY,kayn tanu veloso,0,220,155,False,False,False,False,72,bx_y08DmmCrD6A6SeIQ4SsXCFVjddvaEbRVDHJ2tfThsRUNGkGmIS9gPAQwGmJ3OTTxNTfpoMoZM6g,0.5866666666666667
6VtT0YkcfOM1LArllrL9xEt-Xx4I_vI3I2P2tl0okc-duhk,DIAMONDI,yprNvH2HaDH-94_1UoxK6MluZWVOI_iyZhFxnJyra12IxKM,Snoorky,0,124,84,False,False,False,True,395,lO-FtIoAyQrKWlax73WOXGCBdfVdYHYR4zzKzLdMg1_mSNIOoHsvFpzqmMRr6VamGktUsPUw1XIHyg,0.5961538461538461
-nnGgtYqeC217FGt8l1NLEa40jZ5DXeWCj5gHfEPOJXTyYU,DIAMONDI,BTT5346fS1znxoF-ybJayeOiR8HzqkJ7yxVuXdbhp73LPdA,criscris tfpn,92,127,106,False,False,False,False,233,BKOj7nF8Bqsi2VQ_mtgZIGrCb4aF9Lg4qPWtc9HTRQzG218ckbkrdFDQQqG0ZPCzFFmuA3GpcsXs-A,0.5450643776824035
PA91kFklL3Y4my3NpqFM1SCfdY8VPCx6TVMfRy4OsXVVRUg,DIAMONDI,A65b_pGHKCJLqh42Qy3sVzJyzc8NHOwBVWkL8eEryGEiFuw,Nicolaci,68,124,96,False,False,False,False,513,9yeG5mjzNagk1wXiM2aa3d3xqY8av-ZQ9Rz3A27ojo_d5ux7clf-wsJonsvpe36TbNYWPidQtpz52g,0.5636363636363636
QncNvwEifvptI6KWRHUMjqcrK6SBPWogj7QimT_6bDm8m0I,DIAMONDI,26GmaXlW1vLxAIh-3u-Gmz73MJlprTjuKrRBCGZVSwjulrI,huhi,75,66,52,False,False,False,False,366,DZ7sPg3QhMTJWPD83ggTFEi6lD9uX2ZqC2fyBmVzcvPVeQePapzLZjbSCdw2xXnb3DIjiUxBNtMR3Q,0.559322033898305
jTier3wAmGTY-dyYFFAAZmi-Y8bRtec2rRjHomroVdi16J0,DIAMONDI,flG000t8qrwhp2Bnjr2mv9VGBGWaPoIGqUXTYbVP3l1RneY,Irmã do Kevao,43,312,307,False,False,False,False,358,GqmnExcGhFhp0zeo9G5chdLrzxdAIjEMc2jtGdP5yFa0a-_enNKMnDOd1uHV3jhAZoLDviDXh_cNgw,0.5040387722132472
5q8ImtaxE7OlNnZ0UZeCFzYWFbj3FJhsEbVEScatSN85Crg,DIAMONDI,fwP5ceyo-Yn29573GynxixPunYV7mP6B15RkG3TOvJBqAIQ,gues ,0,343,306,False,False,False,False,158,ogWZqecNnwkxq-vm4J-nNevgSs-u6RLb1fL1lXErH1UHeoxy014IbjJZpuAGrBV4jnSc3aCGVCuMhA,0.5285053929121726
K6Zi_atvfzJDJ97rtns13mlvg2RSRLGtsxOkaiipZMCITkA,DIAMONDI,PcYchPwA79Tp9JZ-OrVktKyllupQtC2BqMBhlkqXHv2j9hI,sony apenas,45,398,360,False,False,False,False,259,dEvRNkR0urCUdDBUtvesYqGuKbeT2ta7YQTnyK14pPLWkKiMiU2zSFiOhFKifnGcjn0UlMSg-_3Plg,0.525065963060686
xl9-xUsC68-kOdMRJk-IOA6DdQ-MFSLy_CX0jZ3FKcq14SI,DIAMONDI,9pilDDBCyK-5L4ChPBP4eXDJ1hMbzwiO0CUsYccVHsKfZLI,iEndlessly,17,125,101,False,False,False,False,122,MxbsfGqiJnXe9_V0R8njAssBxLVVvTI3jQ060EMubIU-e88_bjMTvtTbWFSJag5kC1l084qiKtLkhQ,0.5530973451327433
1ydAvNcybyZXvc_Z3NAENIxLmekk-0y-pCwG64dYFsGtVEs,DIAMONDI,abJPfoqBKUe2KXYHhrI4Uexp72c4DVY8ThLHqDlGRxUDE8c,Gants2,50,271,258,False,False,True,False,192,C_1HZliqPgjE03aikBh_BI28j4uqopdQ-TLxBlqY1uK_mlqWzAyjUcyuvocDSerYekc8CWzkfO5wJw,0.5122873345935728
Naew3AXPWwLDmTe2PiB67w_aB9q3evD2dCZ_58Z4CNGBDJM,DIAMONDI,Xre7si7qJJxidd5xeN46uuFXV1cNun78dDAl1rWaS8Y0gXo,rabeIo,0,105,85,False,False,False,False,82,KBv4jHz6ZUZGyIncHQTXS5enbpCYwF9PfR6rTckxWKpMNdcZpsPM5MK-CDM4TTnoqjsdz3JBk9danA,0.5526315789473685
kuampLhDsO8e0q1cVhyT3AtuH497xGyOcWNNmtMa5R1DkQs,DIAMONDI,1MeAJPiCu9ePEtNC-1umz_MncCiHHZKq6wrGNfS7up9XLmo,Kr0ft,37,481,471,False,False,False,False,440,45xVF_PcoN2s8CNBO4sCFFrhnVd2Q_281RkxVgEIfNVOJgwoF46YPdT-K4YzQVjoRAzlLUZh07wMAg,0.5052521008403361
aI-AXCKu-z2OXbHPiEGvz4axYtgCQScZjVk5FCXcJPHW-YE,DIAMONDI,KbssEGPPmqCZkDik5mKIIOllX64ZWa81dWSgpOSB6K4Zgio,Renëkton,100,173,158,False,False,False,False,162,Wp-spuPuhpMqh-lsBYTsdp4_vj5u-XP4l_47zli9Rml0CsQTwpEXj_Z-V4Qo8IiSAmNKdbdgA6W9mg,0.5226586102719033
kakFIiAN3eVbGRBX4BM-oFj3fiGBXvPAyjP64oXDeJDnHxc,DIAMONDI,gRyKG0dxqnc5c-Qph9vPFswBXAL5q009daX139mNuKvFmJo,Vini Master,0,463,427,False,False,False,False,287,xXbZYYC3rceMTrMnAi1ywv4PJoREzVz8u_BzPmMqUQDuQ3S2ZFtwJLGEuB_pgpOZIzpaWOK57lvr_g,0.5202247191011236
CnY08qT887gI8YXoYcLQeKREWuh_Q-MzGFNEygAtBDvFhWk,DIAMONDI,hK-mFg9gyO_Mh35OwY7iDve2YA52468MVy5Al0g3155nlD0,Broken Shadow,52,139,111,False,False,False,False,220,vgLjbnT2hisvGmtwrxzveVsgxUo2b_zSo816q68d7rIPQv0OZh0RCRT6iI3kzNVslTRPVFV6uuxXRw,0.556
W1s7p1dy2ZhbDBIeKBkXHYqouOQMM7Pfs7sQCYkJ_I362mo,DIAMONDI,bH9o-JFkRrRwTBA7ZW0MpEjgmwoD9v6yV0NbsLIwHjNNyx0,Hnz1,0,77,58,False,False,False,False,143,1y4bIDP0kparcKqgTFxzbHSz3P25oxFD2GCdD1nI3MqTKldRyQye37uD0wGdUD5nPWiotNnsgyTumQ,0.5703703703703704
2YS4WF0_KjvyQO4962EiZ0dSaY7JXt2jm_fDoNiIv8vekPo,DIAMONDI,mYAQhU38_R1S0-ejICIfhES0Y8DHXSb_Os6ZSW3nW2bVAHo,Buio13,100,144,110,False,False,False,True,241,kwrZn5-WCAL2lEQPHiD8mKhleygQpmIBrVexWuIb7Tx34-QHPWkK_DTv9SpO7sYafvlBKvfchLMfVw,0.5669291338582677
gv8tURYwM0lo45aW3yNX9mfT5IZUYHYadhyfJZvhoLcYGhM,DIAMONDI,9xVOB9F9dfIcMxxZ-b-uEWZb5u37umcom9Qb6HvX6NYkl9Y,FreashFx,0,471,426,False,False,False,False,299,D_Et7KLohZuZ42OkDa5kbAXjfN8g9RoqhLN_piA9ljhVvlgGdoeO9ONvVYrDxzBY7bJMLHVVX6NuwQ,0.5250836120401338
EjHpp44qCoykxnBBm0NSmTpLdFIgXjcl8VCNkz-F8Uwby34,DIAMONDI,Znpq2GWb8ak9pGkzqA7mtnyDr2OwuM9uts3yejqZ2TlJcHg,Spark2X,31,223,194,False,False,True,False,324,EOsd3ncyTvedO0Z4_Fr7nmaQX0EtIOL0osgRtDss2w04Xeju0rsp4GLGWerCv-MvlKAB2BhVSbWPHw,0.5347721822541966
3lYQEpHQI97u1H1aaWKlS5StiHC1xgMYH4FRvez0-Z_zJ28,DIAMONDI,Vjy0SeAnzCL-3Qb0eKDqGgccf8VRs7-i8CGTtkgIYFW2Cjg,PhD em Gadologia,27,167,162,False,False,False,False,188,QHUIXK8zdd6_EdPqT81RpOK0-u0DIKwmqavNsYTJYvAyDVUZ-0u7SR4zut9HkWRFpdn3UNnB4zftZg,0.5075987841945289
EDWWiIa-qItilyq22sRXV0wReaVw1Eb9yCiMzOB-Qdo,DIAMONDI,ik8ZXmCw9PFKOXncUf0nSJwKSbZsc_qHaS5SdPf77Th3ow,Jean Valjean,0,278,278,False,False,False,False,272,47uLG3wv4TTkgGz2y5W-jBjVNQYtTSmEj4sZreB7_-X-BK0XBzQl56Gdf7M-UHbMobii0_SS8aQmzQ,0.5
elacjoLsAbsISDUxbeV0I4zRvKfiqeNv8GGPqomfkmM,DIAMONDI,xTmQst2wWOhxH3KU90vf3LZdmd8QqpZOvU8IET0P8tT6ZA,anjxs,88,217,203,False,False,False,True,208,ZVZvVxocgE7wdFI8YI97OoBi4bJj6uGgNwo1JmRePbkKau92qRIW1S_5Du2z0yOtaGmjWAN2Jya59w,0.5166666666666667
bgWcGCVYIyiGSdah0JJJouG9URI8rgkoMwcfHqdq-pU,DIAMONDI,H4sQVCH658tmHQENmlNVxZJNESK171xGGkB4LIZhLxDHhg,Mitchu,1,211,163,False,False,False,False,205,xN8p_SQvP-vKSrb2M03wvk4QlcsnEOWmVM2v43Z4vVN6uYQGTbg6fuehDQ4FdODRvcNPdH0rMW47Xw,0.5641711229946524
xYXxayxrwj7svPu-jsNFOJ513sKLKTo2VklcRgJX-bQ,DIAMONDI,uouVezFvzrSR0CICEdrmz30hW1rpJBefUk5rByvZNeHzKw,Monster2,89,865,858,False,False,False,False,449,WKaK7wT9XiLmA2Ghb_yqvOrUuM5CaXIlzrB1ulyszjJIQsm18o3m7ywIpUFUKMmPKzZRmd15QzwReg,0.502031340684852
qYa9jXQEBsE4DrkPTIWqq8KDwPfANtidwH2V0d0IBp8,DIAMONDI,_j37y748_NB79aSmRFlCBP0jqVVfLApl2e4bvg8OF_F3hg,Kenith,32,90,66,False,False,False,False,180,VGNv-PQLhPZqlWKsGpeNKyW-Dx1ohy4glBlVxS_YbIF_AjCT3RvsdrCwT_BLF7Q2rGyVcZhJ815GSA,0.5769230769230769
zQKmw7I5JWx-8UqvCD14-iEV5C8530QZLj6EvkpW0uI,DIAMONDI,a7Nc2D5eJNlRABQZ3PED5F68kz9gAdvwXj9aFgjozVXFyA,Isses,71,198,156,False,False,False,False,264,KmSf88lbdEOj3JZy8stVADMFiwLVSy2dWV7TOLWOoqcUpXS013GZsTO9HIi4LoGtMjZXl1gB8IxnVQ,0.559322033898305
5PzvYlVslKsAAVMqMrHupHm-98PYmxwykD1tYE4ycHnS4Pk,DIAMONDI,hXeKphUqnujvoQTrUB-dubxvtyQA8ckk1k7DmZgXFKXIBsU,JapaXxLokoxX,59,168,144,False,False,False,False,109,vcX570dNRwXp_tqqqk543D7_tCZbF_FRLnvnGWmq1p5iQXKjyY1C81JhTR4VAKU40U0iE6ybvhhtFw,0.5384615384615384
kUXH4BWy44TuL2MtM5Xxb0cAwRkdEj6xpwAiSMOaWFU,DIAMONDI,6GOGQSnJzP90SYU9wl2MnsgcP_mRJi7WLAlXVfy7HU7k5w,PeopleFace,39,119,98,False,False,False,False,175,QQ96JhQFr7syc4_Nh_RJ3pH1YaQijw28CIlfRapZp_xJ-8v_jWqhlP3p_Bw_HBCJXOxayro8bX7luQ,0.5483870967741935
zktBjIYTRfvofv6nbhfaC1b6b-HXJllRJFs2ZGzrk3I,DIAMONDI,uxz2X4s0aE9Y7b7QlwzD6YUSYLqPNrwcXAt43hjFNw1NMg,Raposínho,39,667,653,False,False,True,False,383,WGXfeGd8bwQd5emMyRM9KLIakgTwoetwe3WpJgCeMvFNDhMTXsafkJqQN4XvB9nhL1r0kkSLXhNiow,0.5053030303030303
JnZQosNOLm7GRixf3rfsuA9xg54JCsPrbGEwWK-7rIt7,DIAMONDI,_8TvV_Y4VqPPY6X_Jqu04ap6TRBtd-ZyLlqZXA87uBf0gQ,PP Is Here,26,524,522,False,False,False,False,324,LfjWBRkGmyTkvN1UcC9vz7LOW6ULAAYAL0K2TRJ0aqf9Ju-tABXvAQ1yTpgs0DU27V6Xauc-bA4Mog,0.5009560229445507
j4CycOSpZpQ8L2mcSKrBrl-ezlPtuR1isgjmNb8sM44uARU,DIAMONDI,Wrgzh0L6RH6V8YH7xJcOCKl6WAVfSfnmdGYGyc4zUL2UfL8,Wirth,58,159,108,False,False,False,False,237,C_vz-tDmykuQL3SycrAov0tbv0qxk-ZEl4fyKt-bxLJTli4-a12QSQ5DoRUeetEwYhc9aSftwcYtPw,0.5955056179775281
p6ObwYt38OdbUwDv2oruPjUH0UKVdxL-in4He-ydAS8,DIAMONDI,44FZBhwGJWZL50wclk9_PdPNCv0AK3jpQdn8njEsUTUOhA,Amped YTB,0,242,197,False,False,False,False,188,SFMAMJNClSWH52Fn9FafH0tIgjMpdLzUvUM0mPp0gchzPqa629Mg6GSji82Ni-nU34q3F_FZhQefBQ,0.55125284738041
ueVxtMVQZbFLGZcSMztht2CaG43aoEscGMGAaR2iveqS,DIAMONDI,v5Xbn27TpG6E8baizzeoBbhurtODxxisYgJoYmHwIIfoaA,Majolo,21,1127,1094,False,False,False,False,395,JihPdCxpnAKdj0IkhALKCLQbmJRNc6XyIMeVVOF6Lz_8vIUnQlnLM8xJ2WNLM4yj71_ellaRxHepLA,0.5074290859972985
MlmtFKA3tI4f3v0SZ3C4IDnjPyTM1ymFNASxePXv3iXl,DIAMONDI,bbVF2x7S7PnoY8ySHk5X34My2LLGrst4drdMV2YBG6c8oA,HAAANNNKKKKKKKK1,0,525,489,False,False,False,False,181,psvjU4pEnHYnlw7PVG1Umc2NGEjRhBtVRB7A8Pf7JGM_OqkOLEve4zPjJ4CHOASAMgkJY7e5ysNigA,0.5177514792899408
XRHZfoso_OZKF9eGdiF476jbNNml5gMB0SsMZnWOF_c3LGE,DIAMONDI,iQXGRJz0ugUHE3eWOcYDz3w_FCcn46KSxsj6AzevvhfKNWQ,ballão,69,386,370,False,False,False,False,297,AXQqFtiqTXvnfRj5Q-pfDZdzM991sSoklNKla_PbWMSue2XZeiDRBggPKusn3tWploH5LMBvy_kDrg,0.5105820105820106
ZmmviMDJB-IXzvpOTQCySAuzNCnCnC0z5kIfZn7oPYc,DIAMONDI,0jX-zAj4xwKwUaSGTED4IGsiSylJyr0PyPelNmtGZHFUiQ,Ferdan,83,62,46,False,False,False,False,218,WJwSt_br0DhgEhTVolfVHVn0Q8s6OeoDJzCdwqtCu8ys9tYqiIDxZIIb_oXejUDXQZGjKtrfRlupDw,0.5740740740740741
tOTfD-CL1kse7tt8B2o9Wijugr2NKhCceYDx8JdPqG_amtU,DIAMONDI,w7t1KgA4Ot1zMu1ihLJTEtz8CFgOLZjcTmaOchI3ol3FrdY,Rozzatti,0,313,285,False,False,False,True,247,ZwlgN7EYC0UTXaIbgSI4D1SKMsj6Bn8PQIzJ0BxIt66npjCW8NLw6Kn86mkOjjF5AJkO_DL_DNn_VA,0.5234113712374582
bFGSniAO1EbkuE_15MSA_tVBd4Bjri26LB6Aclbs1847kBc,DIAMONDI,gDyYX6loQqqyqMoRXo2TXbJ5Zrg1xuJl7bKA86627t_DXXk,hina ryu,89,400,397,False,False,False,True,490,vVlS48DLUsVMULObCy6Kl_2G94X0DE2hWqC_bzHVhr1DQNhB6KzFTLeAo9ux_wi2Jt6Xh_dnTkiJTQ,0.5018820577164367
2_0_aQHCxac5lLj56udX8jEWO-DkkXnGIBZinpA2iJ87sZk,DIAMONDI,GijL_0BT8s7fMtv9xyXpU-0kM0oVAcu7ttViI7iGmPIgkxE,Zcisor,6,377,353,False,False,False,False,166,aT9ObTzuIRRPYO_cbmYXCg0y0Ie7HPWp55w_sSCr9xP6lOPE2owv2Wr_wrkaRcxlgx9BBa1EcyA-Xg,0.5164383561643836
egHMqx_JEt_bPkKd5XS5xe5aSlywI75n4toBZSHsXxo,DIAMONDI,IXbHuQjpnPOLmtwteQZQMgCZYmKKd5rLuI_ULyjroP6iIg,u ll be my girl,25,187,150,False,False,False,False,214,dL-fwAe92iLewWRslCp4FhkZ0x-PdPHHpbnGBHFubXCuOXFj8rUtnRDLpZ9D-ynSdhBwI4JwHpZ5zA,0.5548961424332344
I_yX2IGH8UmyUJyJmVEtXqM4SUXr9-i2Ap47fvNH6V8,DIAMONDI,nhHmD1xFOJAkRHJgEfPWap-MzbjPv00yYY94b9o4lKoFEg,Guilherme Kath,81,268,263,False,False,False,False,399,a_9V9SD_AzNUHJ8tT5o40v_EoRIk_yj-TZX011aV5GPbRwOxZUNVpMrI7Rspv650gjOOIqbqT_RE-w,0.504708097928437
